id|title
13376|Thick as Thieves
13377|The Thin Red Line
13378|The Truman Show
13379|Twilight
13380|U.S. Marshals
13381|Urban Legend
13382|Vampires
13383|Very Bad Things
13384|The Waterboy
13385|The Wedding Singer
13386|What Dreams May Come
13387|Why Do Fools Fall in Love
13388|Wide Awake
13389|Wild Things
13390|Woo
13391|Wrongfully Accused
13392|The X-Files
13393|Your Friends & Neighbors
13394|You've Got Mail
13395|Zero Effect
13396|10 Things I Hate About You
13397|The 13th Warrior
13398|200 Cigarettes
13399|The 4th Floor
13400|8mm
13401|The Adventures of Elmo in Grouchland
13402|American Beauty
13403|American Pie
13404|Analyze This
13405|Angel's Dance
13406|Animal Farm
13407|Anna and the King
13408|Annie
13409|Any Given Sunday
13410|Anywhere but Here
13411|Arlington Road
13412|The Astronaut's Wife
13413|At First Sight
13414|Atomic Train
13415|Austin Powers: The Spy Who Shagged Me
13416|Baby Geniuses
13417|The Bachelor
13418|Bats
13419|Being John Malkovich
13420|Beowulf
13421|Best Laid Plans
13422|The Best Man
13423|Bicentennial Man
13424|Big Daddy
13425|The Big Kahuna
13426|Black and White
13427|The Blair Witch Project
13428|Blast from the Past
13429|Blue Streak
13430|The Bone Collector
13431|The Boondock Saints
13432|Bowfinger
13433|Boys Don't Cry
13434|Breakfast of Champions
13435|Bringing Out the Dead
13436|Brokedown Palace
13437|But I'm a Cheerleader
13438|Chill Factor
13439|Chutney Popcorn
13440|The Cider House Rules
13441|Coming Soon
13442|The Corruptor
13443|Cradle Will Rock
13444|Crazy in Alabama
13445|Cruel Intentions
13446|Deep Blue Sea
13447|The Deep End of the Ocean
13448|Deterrence
13449|Detroit Rock City
13450|Deuce Bigalow: Male Gigolo
13451|Dick
13452|A Dog of Flanders
13453|Dogma
13454|Double Jeopardy
13455|Drop Dead Gorgeous
13456|Dudley Do-Right
13457|EDtv
13458|Election
13459|End of Days
13460|Entropy
13461|eXistenZ
13462|Eye of the Beholder
13463|Eyes Wide Shut
13464|Fight Club
13465|Flawless
13466|For Love of the Game
13467|Forces of Nature
13468|Friends & Lovers
13469|Galaxy Quest
13470|The General's Daughter
13471|Ghost Dog: The Way of the Samurai
13472|Girl, Interrupted
13473|Gloria
13474|Go
13475|The Green Mile
13476|Guinevere
13477|Happy, Texas
13478|The Haunting
13479|Heaven or Vegas
13480|Held Up
13481|House on Haunted Hill
13482|The Hurricane
13483|An Ideal Husband
13484|Idle Hands
13485|In Dreams
13486|In Too Deep
13487|The Insider
13488|Inspector Gadget
13489|Instinct
13490|The Iron Giant
13491|Jakob the Liar
13492|Jawbreaker
13493|Joe the King
13494|Just the Ticket
13495|The King and I
13496|Kiss the Sky
13497|Kiss Toledo Goodbye
13498|Lake Placid
13499|Liberty Heights
13500|Life
13501|Light It Up
13502|The Limey
13503|Lost & Found
13504|Lovers Lane
13505|Lycanthrope
13506|Magnolia
13507|Man on the Moon
13508|The Mating Habits of the Earthbound Human
13509|The Matrix
13510|Message in a Bottle
13511|The Messenger: The Story of Joan of Arc
13512|Mickey Blue Eyes
13513|A Midsummer Night's Dream
13514|Miss Julie
13515|The Mod Squad
13516|Mumford
13517|The Mummy
13518|Muppets from Space
13519|The Muse
13520|Music of the Heart
13521|My Favorite Martian
13522|Mystery, Alaska
13523|Mystery Men
13524|Never Been Kissed
13525|The Ninth Gate
13526|Ninth Street
13527|Notting Hill
13528|October Sky
13529|Office Space
13530|The Omega Code
13531|One Man's Hero
13532|The Other Sister
13533|Our Friend, Martin
13534|P.U.N.K.S.
13535|Passport to Paris
13536|Payback
13537|Play It to the Bone
13538|Pushing Tin
13539|The Rage: Carrie 2
13540|Random Hearts
13541|Ravenous
13542|Retro Puppet Master
13543|Rites of Passage
13544|Runaway Bride
13545|She's All That
13546|Simply Irresistible
13547|The Sixth Sense
13548|Sleepy Hollow
13549|A Slipping-Down Life
13550|Snow Falling on Cedars
13551|South Park: Bigger, Longer & Uncut
13552|Speedway Junky
13553|Star Wars: Episode I – The Phantom Menace
13554|Stigmata
13555|Stir of Echoes
13556|Storm
13557|The Story of Us
13558|The Straight Story
13559|Stuart Little
13560|Summer of Sam
13561|Superstar
13562|Sweet and Lowdown
13563|The Talented Mr. Ripley
13564|Tarzan
13565|Teaching Mrs. Tingle
13566|That Championship Season
13567|Thicker than Water
13568|The Thirteenth Floor
13569|The Thirteenth Year
13570|The Thomas Crown Affair
13571|Three Kings
13572|Three to Tango
13573|Titus
13574|Toy Story 2
13575|True Crime
13576|Tumbleweeds
13577|Twin Falls Idaho
13578|Universal Soldier: The Return
13579|Varsity Blues
13580|The Virgin Suicides
13581|Virus
13582|The Waiting Game
13583|Wakko's Wish
13584|A Walk on the Moon
13585|Walking Across Egypt
13586|Whiteboyz
13587|Wild Wild West
13588|Wing Commander
13589|Winnie the Pooh: Seasons of Giving
13590|A Woman Scorned
13591|The Wood
13592| 102 Dalmatians
13593|28 Days
13594|3 Strikes
13595|The 6th Day
13596|The Adventures of Rocky and Bullwinkle
13597|All the Pretty Horses
13598|Almost Famous
13599|American Psycho
13600|Animal Factory
13601|The Art of War
13602|Autumn in New York
13603| Bait
13604|Bamboozled
13605|Battlefield Earth
13606|The Beach
13607|Beat
13608|Beautiful
13609|Beautiful Joe
13610|Bedazzled
13611|Before Night Falls
13612|Best in Show
13613|Big Momma's House
13614|The Big Tease
13615|Bless the Child
13616|Boiler Room
13617|Book of Shadows: Blair Witch 2
13618|Bounce
13619|Boys and Girls
13620|Bring It On
13621|The Broken Hearts Club: A Romantic Comedy
13622|Brother
13623| Cast Away
13624|Cecil B. Demented
13625|The Cell
13626|Center Stage
13627|Charlie's Angels
13628|Cherry Falls
13629|Chinese Coffee
13630|Chocolat
13631|Chuck & Buck
13632|The Contender
13633|Coyote Ugly
13634|The Crew
13635|The Crossing
13636| Digimon: The Movie
13637|Dinosaur
13638|Down to You
13639|Dr. T & the Women
13640|Dracula 2000
13641|Drowning Mona
13642|Dude, Where's My Car?
13643|Duets
13644|Dungeons & Dragons
13645| The Emperor's New Groove
13646|Erin Brockovich
13647|An Everlasting Piece
13648| The Family Man
13649|Finding Forrester
13650|The Flintstones in Viva Rock Vegas
13651|Frequency
13652| Get Carter
13653|The Gift
13654|The Girl
13655|Girlfight
13656|Gladiator
13657|The Golden Bowl
13658|Gone in 60 Seconds
13659|Gossip
13660|Gun Shy
13661|Hanging Up
13662|Held Up
13663|Here on Earth
13664|High Fidelity
13665|Highlander: Endgame
13666|Hollow Man
13667|The House of Mirth
13668|How the Grinch Stole Christmas
13669|How to Kill Your Neighbor's Dog
13670|Icebreaker
13671|The In Crowd
13672| Joe Gould's Secret
13673| Keeping the Faith
13674|The Kid
13675| The Ladies Man
13676|The Last Producer
13677|The Legend of Bagger Vance
13678|Little Nicky
13679|The Little Vampire
13680|Loser
13681|Lost Souls
13682|Love & Basketball
13683|Lucky Numbers
13684|Me, Myself & Irene
13685|Meet the Parents
13686|Memento
13687|Men of Honor
13688|Mercy Streets
13689|The Million Dollar Hotel
13690|Miss Congeniality
13691|Mission to Mars
13692|Mission: Impossible 2
13693|My Dog Skip
13694|My 5 Wives
13695| The Next Best Thing
13696|Next Friday
13697|Nothin' 2 Lose
13698|Nutty Professor II: The Klumps
13699|Nurse Betty
13700| O Brother, Where Art Thou?
13701|The Opportunists
13702|Our Song
13703| Panic
13704|Passion of Mind
13705|The Patriot
13706|Pay It Forward
13707|The Perfect Storm
13708|Picking Up the Pieces
13709|Pitch Black
13710|Pollock
13711|Poor White Trash
13712|Price of Glory
13713|Prince of Central Park
13714|Proof of Life
13715|Psycho Beach Party
13716| Quills
13717| Ready to Rumble
13718|Red Planet
13719|Reindeer Games
13720|Remember the Titans
13721|The Replacements
13722|Requiem for a Dream
13723|Return to Me
13724|The Road to El Dorado
13725|Road Trip
13726|Romeo Must Die
13727|Rugrats in Paris: The Movie
13728|Rules of Engagement
13729| The Scarecrow
13730|Scary Movie
13731|Scream 3
13732|Screwed
13733|Seventeen Again
13734|Sexy Beast
13735|Shadow of the Vampire
13736|Shaft
13737|Shanghai Noon
13738|Shriek If You Know What I Did Last Friday the Thirteenth
13739|The Skulls
13740|Small Time Crooks
13741|The Smokers
13742|Snatch
13743|Snow Day
13744|Songcatcher
13745|Space Cowboys
13746|The Specials
13747|Supernova
13748| The Tao of Steve
13749|Terror Tract
13750|Things You Can Tell Just by Looking at Her
13751|Thirteen Days
13752|Thomas & the Magic Railroad
13753|Tigerland
13754|The Tigger Movie
13755|Timecode
13756|Titan A.E.
13757|Traffic
13758|Tripfall
13759| U-571
13760|Unbreakable
13761|Under Suspicion
13762|Up at the Villa
13763|Urban Legends: Final Cut
13764| Vertical Limit
13765|The Visit
13766| Waking the Dead
13767|The Watcher
13768|The Way of the Gun
13769|What Lies Beneath
13770|What Planet Are You From?
13771|What Women Want
13772|Whatever It Takes
13773|Where the Heart Is
13774|Where the Money Is
13775|Whipped
13776|The Whole Nine Yards
13777|Woman on Top
13778|Wonder Boys
13779| X-Men
13780| The Yards
13781|You Can Count on Me
13782| 15 Minutes
13783|3000 Miles to Graceland
13784| A.I. Artificial Intelligence
13785|The Affair of the Necklace
13786|Ali
13787|All Over the Guy
13788|Along Came a Spider
13789|The Amati Girls
13790|America's Sweethearts
13791|The American Astronaut
13792|American Outlaws
13793|American Pie 2
13794|An American Rhapsody
13795|Amy's Orgasm
13796|Angel Eyes
13797|The Animal
13798|The Anniversary Party
13799|Antitrust
13800|Atlantis: The Lost Empire
13801| Baby Boy
13802|Bartleby
13803|A Beautiful Mind
13804|Behind Enemy Lines
13805|The Believer
13806|Big Bad Love
13807|Black Hawk Down
13808|Black Knight
13809|Blow
13810|Bones
13811|The Brothers
13812|Bubble Boy
13813|Buffalo Soldiers
13814|Bully
13815|The Business of Strangers
13816| Captain Corelli's Mandolin
13817|The Cat's Meow
13818|Cats & Dogs
13819|The Caveman's Valentine
13820|The Center of the World
13821|Corky Romano
13822|CQ
13823|Crazy/Beautiful
13824|Crocodile Dundee in Los Angeles
13825|Cruel Intentions 2
13826|The Curse of the Jade Scorpion
13827| The Deep End
13828|Delivering Milo
13829|Den
13830|Domestic Disturbance
13831|Don't Say a Word
13832|Donnie Darko
13833|Double Take
13834|Down to Earth
13835|Dr. Dolittle 2
13836|Driven
13837| Earth vs. the Spider
13838|Elvira's Haunted Hills
13839|Enemy at the Gates
13840|Escape from Hell
13841|Evolution
13842|Exit Wounds
13843| The Fast and the Furious
13844|Festival in Cannes
13845|Final Fantasy: The Spirits Within
13846|Finder's Fee
13847|The Fluffer
13848|The Forsaken
13849|Frailty
13850|Freddy Got Fingered
13851|From Hell
13852| Get Over It
13853|Ghost World
13854|Ghosts of Mars
13855|The Glass House
13856|Glitter
13857|Good Neighbor
13858|Gosford Park
13859|The Grey Zone
13860| Hannibal
13861|Hardball
13862|Harry Potter and the Sorcerer's Stone
13863|Harvard Man
13864|Head Over Heels
13865|Heartbreakers
13866|Hearts in Atlantis
13867|Hedwig and the Angry Inch
13868|Heist
13869|How High
13870|How to Make a Monster
13871|Human Nature
13872| I Am Sam
13873|In the Bedroom
13874| Jay and Silent Bob Strike Back
13875|Jeepers Creepers
13876|Jimmy Neutron: Boy Genius
13877|Joe Dirt
13878|Joe Somebody
13879|Josie and the Pussycats
13880|Joy Ride
13881|Jurassic Park III
13882|Just Visiting
13883| K-PAX
13884|Kate & Leopold
13885|Kingdom Come
13886|Kiss of the Dragon
13887|Kissing Jessica Stein
13888|A Knight's Tale
13889|Knockaround Guys
13890| L.I.E.
13891|Lara Croft: Tomb Raider
13892|The Last Castle
13893|Legally Blonde
13894|Life as a House
13895|Lloyd
13896|The Lord of the Rings: The Fellowship of the Ring
13897|The Lost Skeleton of Cadavra
13898|Lovely & Amazing
13899| The Majestic
13900|The Man Who Wasn't There
13901|Max Keeble's Big Move
13902|Megiddo: The Omega Code 2
13903|The Mexican
13904|Mockingbird Don't Sing
13905|Monkeybone
13906|Monsoon Wedding
13907|Monster's Ball
13908|Monsters, Inc.
13909|Moulin Rouge!
13910|Mulholland Drive
13911|The Mummy Returns
13912|The Musketeer
13913|My First Mister
13914| Not Another Teen Movie
13915|Novocaine
13916| O
13917|Ocean's Eleven
13918|On the Line
13919|The One
13920|One Night at McCool's
13921|Original Sin
13922|Osmosis Jones
13923|The Others
13924|Out Cold
13925|Pearl Harbor
13926|Perfume
13927|Planet of the Apes
13928|The Pledge
13929|Pootie Tang
13930|The Princess Diaries
13931| Rat Race
13932|Recess: School's Out
13933|Riding in Cars with Boys
13934|Rock Star
13935|The Royal Tenenbaums
13936|Rush Hour 2
13937| The Safety of Objects
13938|Save the Last Dance
13939|Saving Silverman
13940|Say It Isn't So
13941|Scary Movie 2
13942|The Score
13943|See Spot Run
13944|Serendipity
13945|Session 9
13946|Shallow Hal
13947|She Creature
13948|The Shipping News
13949|Shrek
13950|The Shrink Is In
13951|Sidewalks of New York
13952|Someone Like You
13953|Soul Survivors
13954|Southern Comfort
13955|Southlander
13956|Spy Game
13957|Spy Kids
13958|Storytelling
13959|Sugar & Spice
13960|Summer Catch
13961|Super Troopers
13962|Sweet November
13963|Swordfish
13964| The Tailor of Panama
13965|Tape
13966|Thirteen Conversations About One Thing
13967|Thirteen Ghosts
13968|To End All Wars
13969|Tomcats
13970|Tortilla Soup
13971|Town & Country
13972|Training Day
13973|Two Can Play That Game
13974| Uprising
13975|Valentine
13976|Vanilla Sky
13977| Waking Life
13978|The Wash
13979|The Wedding Planner
13980|Wet Hot American Summer
13981|What's the Worst That Could Happen?
13982|When Strangers Appear
13983|Zoolander
13984| 13 Moons
13985|25th Hour
13986|40 Days and 40 Nights
13987|8 Mile
13988| Abandon
13989|About a Boy
13990|About Schmidt
13991|Adaptation.
13992|The Adventures of Pluto Nash
13993|All About the Benjamins
13994|Analyze That
13995|Antwone Fisher
13996|Austin Powers in Goldmember
13997|Avenging Angelo Baby Beethoven Baby Newton 
13998| Bad Company
13999|Ballistic: Ecks vs. Sever
14000|The Banger Sisters
14001|Barbershop
14002|Below
14003|Better Luck Tomorrow
14004|Big Fat Liar
14005|Big Trouble
14006|Birthday Girl
14007|Blade II
14008|Blood Work
14009|Blue Crush
14010|Book of Love
14011|The Bourne Identity
14012|Brown Sugar
14013|Bubba Ho-tep
14014|The Burial Society
14015|Buying the Cow
14016| Cabin Fever
14017|Carrie
14018|Catch Me If You Can
14019|Chance
14020|Changing Lanes
14021|Chat Room
14022|Chelsea Walls
14023|Chicago
14024|City by the Sea
14025|City of Ghosts
14026|Civil Brand
14027|Clockstoppers
14028|Collateral Damage
14029|The Crocodile Hunter: Collision Course
14030|Confessions of a Dangerous Mind
14031|The Count of Monte Cristo
14032|The Country Bears
14033|Crazy as Hell
14034|Crossroads
14035|Cypher
14036| The Dancer Upstairs
14037|The Dangerous Lives of Altar Boys
14038|Dark Blue
14039|Darkness
14040|Death to Smoochy
14041|Demon Island
14042|Deuces Wild
14043|Dragonfly
14044|Drumline
14045|Eight Crazy Nights
14046|The Emperor's Club
14047|Empire
14048|Enough
14049|Equilibrium
14050|Evelyn
14051| Far from Heaven
14052|FeardotCom
14053|The First $20 Million Is Always the Hardest
14054|Frida
14055|Friday After Next
14056|The Four Feathers
14057| Gangs of New York
14058|Ghost Ship
14059|The Good Girl
14060|The Guru
14061| Half Past Dead
14062|Halloween: Resurrection
14063|Harry Potter and the Chamber of Secrets
14064|Hart's War
14065|Hey Arnold!: The Movie
14066|High Crimes
14067|Highway
14068|Hollywood Ending
14069|Home Room
14070|The Hot Chick
14071|The Hours
14072|Hysterical Blindness
14073| I Spy
14074|Ice Age
14075|Igby Goes Down
14076|Impostor
14077|Interstate 60
14078|Insomnia
14079| Jackass: The Movie
14080|Jason X
14081|John Q
14082|Jonah: A VeggieTales Movie
14083|Juwanna Mann
14084| K-19: The Widowmaker
14085|K-9: P.I.
14086|Killing Me Softly
14087|Kiss the Bride
14088|Kung Pow! Enter the Fist
14089|Laurel Canyon
14090|Life or Something Like It
14091|Like Mike
14092|Lilo & Stitch
14093|The Lord of the Rings: The Two Towers
14094| Maid in Manhattan
14095|The Master of Disguise
14096|Men in Black II
14097|Minority Report
14098|Moonlight Mile
14099|The Mothman Prophecies
14100|Mr. Deeds
14101|Murder by Numbers
14102|My Big Fat Greek Wedding
14103| Narc
14104|National Lampoon's Van Wilder
14105|New Best Friend
14106|The New Guy
14107|Nicholas Nickleby
14108|Night at the Golden Eagle
14109| On Line
14110|One Hour Photo
14111|Orange County
14112| Paid in Full
14113|Panic Room
14114|Path to War
14115|Personal Velocity: Three Portraits
14116|Pinocchio
14117|Poolhall Junkies
14118|The Powerpuff Girls Movie
14119|Pumpkin
14120|Punch-Drunk Love
14121| Queen of the Damned
14122|The Quiet American
14123| R.S.V.P.
14124|Real Women Have Curves
14125|Red Dragon
14126|Reign of Fire
14127|Return to Never Land
14128|The Ring
14129|Ripley's Game
14130|Road to Perdition
14131|Roger Dodger
14132|Rollerball
14133|The Rookie
14134|The Rules of Attraction
14135| S1m0ne
14136|The Salton Sea
14137|The Santa Clause 2
14138|Scooby-Doo
14139|The Scorpion King
14140|The Secret Lives of Dentists
14141|Secretary
14142|Serving Sara
14143|Showboy
14144|Showtime
14145|The Singles Ward
14146|Signs
14147|Slackers
14148|Snow Dogs
14149|Solaris
14150|Sorority Boys
14151|Spider-Man
14152|Spirit: Stallion of the Cimarron
14153|Spun
14154|Spy Kids 2: The Island of Lost Dreams
14155|Star Wars: Episode II – Attack of the Clones
14156|Star Trek Nemesis
14157|Stealing Harvard
14158|Stuart Little 2
14159|The Sum of All Fears
14160|Sunshine State
14161|The Sweetest Thing
14162|Sweet Home Alabama
14163|Swept Away
14164|Swimfan
14165| Tadpole
14166|They
14167|Time Changer
14168|The Time Machine
14169|Timequest
14170|The Transporter
14171|Trapped
14172|Treasure Planet
14173|The Truth About Charlie
14174|Tuck Everlasting
14175|The Tuxedo
14176|Two Weeks Notice
14177| Undercover Brother
14178|Undisputed
14179|Unfaithful
14180| Waking Up in Reno
14181|A Walk to Remember
14182|We Were Soldiers
14183|Welcome to Collinwood
14184|White Oleander
14185|The Wild Thornberrys Movie
14186|Windtalkers
14187| xXx
14188| Zig Zag
14189| 11:14
14190|101 Dalmatians II: Patch's London Adventure
14191|2 Fast 2 Furious
14192|21 Grams
14193|44 Minutes: The North Hollywood Shoot-Out
14194| Abby Singer
14195|Agent Cody Banks
14196|Alex & Emma
14197|Alien Hunter
14198|All the Real Girls
14199|Amandla!: A Revolution in Four-Part Harmony
14200|American Wedding
14201|Anger Management
14202|Anne B. Real
14203|Bad Boys II
14204|Bad Santa
14205|Basic
14206|The Battle of Shaker Heights
14207|Bells of Innocence
14208|The Best Two Years
14209|Beyond Borders
14210|Big Fish
14211|Biker Boyz
14212|Black Cadillac
14213|Blind Horizon
14214|Blizzard
14215|Boat Trip
14216|Bringing Down the House
14217|Bringing Rain
14218|Brother Bear
14219|The Brown Bunny
14220|Bruce Almighty
14221|Bulletproof Monk
14222| Camp
14223|Casa de los Babys
14224|The Cat in the Hat
14225|Charlie's Angels: Full Throttle
14226|Chasing Papi
14227|Cheaper by the Dozen
14228|Christmas Child
14229|Cold Creek Manor
14230|Cold Mountain
14231|The Company
14232|Confidence
14233|The Cooler
14234|The Core
14235|Cosmopolitan
14236|Cradle 2 the Grave
14237|Crime Spree
14238| Daddy Day Care
14239|Daredevil
14240|Dark Blue
14241|Darkness Falls
14242|Deliver Us from Eva
14243|Devil's Pond
14244|Dickie Roberts: Former Child Star
14245|Le Divorce
14246|Down with Love
14247|Dreamcatcher
14248|Dumb and Dumberer: When Harry Met Lloyd
14249|Duplex
14250| Elephant
14251|Elf
14252|Evil Alien Conquerors
14253|The Fighting Temptations
14254|Final Destination 2
14255|Finding Nemo
14256|Flywheel
14257|The Fog of War
14258|Freaky Friday
14259|Freddy vs. Jason
14260|From Justin to Kelly
14261| Gang of Roses
14262|Gigli
14263|Gods and Generals
14264|Good Boy!
14265|Gothika
14266|Grand Theft Parsons
14267|Grind
14268| The Haunted Mansion
14269|Head of State
14270|Hey DJ
14271|Holes
14272|Hollywood Homicide
14273|Honey
14274|Hope Springs
14275|House of 1000 Corpses
14276|House of Sand and Fog
14277|House of the Dead
14278|How to Deal
14279|How to Lose a Guy in 10 Days
14280|Hulk
14281|The Human Stain
14282|The Hunted
14283| I Am David
14284|Identity
14285|In the Cut
14286|The In-Laws
14287|Indigo
14288|Intolerable Cruelty
14289|It Runs in the Family
14290|The Italian Job
14291| Jeepers Creepers II
14292|The Jungle Book 2
14293|Just Married
14294| Kangaroo Jack
14295|Kill Bill Volume 1
14296| Lara Croft Tomb Raider: The Cradle of Life
14297|The Last Samurai
14298|The League of Extraordinary Gentlemen
14299|Legally Blonde 2: Red, White & Blonde
14300|The Life of David Gale
14301|The Lizzie McGuire Movie
14302|Looney Tunes: Back in Action
14303|The Lord of the Rings: The Return of the King
14304|Lost in Translation
14305|Love Don't Cost a Thing
14306| Malibu's Most Wanted
14307|A Man Apart
14308|Manhood
14309|Marci X
14310|Masked and Anonymous
14311|Master and Commander: The Far Side of the World
14312|Matchstick Men
14313|The Matrix Reloaded
14314|The Matrix Revolutions
14315|May
14316|The Medallion
14317|A Mighty Wind
14318|The Missing
14319|Mona Lisa Smile
14320|Monster
14321|Monster Man
14322|My Boss's Daughter
14323|My Flesh and Blood
14324|Mystic River
14325|National Security
14326|The Night We Called it a Day
14327| Old School
14328|Once Upon a Time in Mexico
14329|Open Range
14330|Open Water
14331|The Order
14332|Out of Time
14333| Party Monster
14334|Paper Soldiers
14335|Pauly Shore Is Dead
14336|Paycheck
14337|Peter Pan
14338|Phone Booth
14339|Pieces of April
14340|Piglet's Big Movie
14341|Pirates of the Caribbean: The Curse of the Black Pearl
14342|Poolhall Junkies
14343|Prey for Rock & Roll
14344|Puppet Master: The Legacy
14345|Quicksand
14346| Radio
14347|The Recruit
14348|The Room
14349|Rugrats Go Wild
14350|Runaway Jury
14351|The Rundown
14352| S.W.A.T.
14353|Scary Movie 3
14354|School of Rock
14355|Seabiscuit
14356|Secondhand Lions
14357|Shanghai Knights
14358|Shattered Glass
14359|Sinbad: Legend of the Seven Seas
14360|The Singing Detective
14361|Sky Blue
14362|Something's Gotta Give
14363|Spy Kids 3-D: Game Over
14364|The Station Agent
14365|Stuck on You
14366|Tears of the Sun
14367|Terminator 3: Rise of the Machines
14368|Testosterone
14369|The Texas Chainsaw Massacre
14370|Thirteen
14371|This Girl's Life
14372|This Thing of Ours
14373|Timeline
14374| Uncle Nino
14375|Under the Tuscan Sun
14376|Underworld
14377|Uptown Girls
14378|Veronica Guerin
14379|View from the Top
14380| What a Girl Wants
14381|When Eagles Strike
14382|Willard
14383|Wonderland
14384|Wrong Turn
14385| X2: X-Men United
14386|The Young Black Stallion
14387| Zero Day
14388| 13 Going on 30
14389|50 First Dates
14390| After the Sunset
14391|Against the Ropes
14392|Agent Cody Banks 2: Destination London
14393|The Alamo
14394|Alexander
14395|Alfie
14396|Alien vs. Predator
14397|Along Came Polly
14398|Anacondas: The Hunt for the Blood Orchid
14399|Anchorman: The Legend of Ron Burgundy
14400|Around the Bend
14401|Around the World in 80 Days
14402|The Assassination of Richard Nixon
14403|The Aviator
14404| Barbershop 2: Back in Business
14405|Before Sunset
14406|Being Julia
14407|Benji: Off the Leash!
14408|The Best Thief in the World
14409|Beyond the Sea
14410|The Big Bounce
14411|Birth
14412|Blade: Trinity
14413|Black Cloud
14414|The Blue Butterfly
14415|Bobby Jones: Stroke of Genius
14416|Book of Love
14417|Born into Brothels
14418|The Bourne Supremacy
14419|Breakin' All the Rules
14420|Bridget Jones: The Edge of Reason
14421|Brother to Brother
14422|The Butterfly Effect
14423| Catch That Kid
14424|Catwoman
14425|Cellular
14426|Chasing Liberty
14427|Christmas with the Kranks
14428|The Chronicles of Riddick
14429|A Cinderella Story
14430|The Clearing
14431|Clifford's Really Big Movie
14432|Closer
14433|Club Dread
14434|Collateral
14435|Confessions of a Teenage Drama Queen
14436|Connie and Carla
14437|The Cookout
14438|Crash
14439|Criminal
14440| D.E.B.S.
14441|Dawn of the Dead
14442|The Day After Tomorrow
14443|De-Lovely
14444|Dead & Breakfast
14445|Dirty Dancing: Havana Nights
14446|A Dirty Shame
14447|DodgeBall: A True Underdog Story
14448|The Door in the Floor
14449|Drum
14450| Ella Enchanted
14451|Envy
14452|Eternal Sunshine of the Spotless Mind
14453|Exorcist: The Beginning
14454|EuroTrip
14455|Fat Albert
14456|Finding Neverland
14457|The Final Cut
14458|First Daughter
14459|Flight of the Phoenix
14460|The Forgotten
14461|Friday Night Lights
14462|Garden State
14463|Garfield: The Movie
14464|The Girl Next Door
14465|Godsend
14466|Godzilla: Final Wars
14467|The Grudge
14468| Hair Show
14469|Harold & Kumar Go to White Castle
14470|Harry Potter and the Prisoner of Azkaban
14471|Hellboy
14472|Hidalgo
14473|Highwaymen
14474|Home on the Range
14475|Hotel Rwanda
14476| I Heart Huckabees
14477|I, Robot
14478|Imaginary Heroes
14479|The Incredibles
14480|In Good Company
14481| Jailbait
14482|Jersey Girl
14483|Johnson Family Vacation
14484| Keane
14485|Kill Bill Volume 2
14486|King Arthur
14487|Kinsey
14488|Knots
14489| Ladder 49
14490|The Ladykillers
14491|The Land Has Eyes
14492|The Last Shot
14493|Lemony Snicket's A Series of Unfortunate Events
14494|The Life Aquatic with Steve Zissou
14495|Little Black Book
14496|A Love Song for Bobby Long
14497| Man on Fire
14498|The Manchurian Candidate
14499|Maria Full of Grace
14500|Mean Creek
14501|Mean Girls
14502|Meet the Fockers
14503|Million Dollar Baby
14504|Mindhunters
14505|Miracle
14506|Modigliani
14507|The Motorcycle Diaries
14508|Mr. 3000
14509|My Baby's Daddy
14510|Mysterious Skin
14511| Napoleon Dynamite
14512|National Treasure
14513|Never Die Alone
14514|New York Minute
14515|Noel
14516|The Notebook
14517|November
14518|Ocean's Twelve
14519|P.S.
14520|Palindromes
14521|Paparazzi
14522|The Passion of the Christ
14523|The Perfect Score
14524|The Phantom of the Opera
14525|The Polar Express
14526|Primer
14527|The Prince and Me
14528|The Princess Diaries 2: Royal Engagement
14529|The Punisher
14530| Raise Your Voice
14531|Raising Helen
14532|Ray
14533|Riding the Bullet
14534|Ripley's Game
14535| Saved!
14536|Saw
14537|Scooby-Doo 2: Monsters Unleashed
14538|Secret Window
14539|Seed of Chucky
14540|Shall We Dance?
14541|Shark Tale
14542|She Hate Me
14543|Shrek 2
14544|Sideways
14545|Six: The Mark Unleashed
14546|Silver City
14547|Sky Captain and the World of Tomorrow
14548|Sleepover
14549|Soul Plane
14550|Spanglish
14551|Spartan
14552|Speak
14553|Spider-Man 2
14554|The SpongeBob SquarePants Movie
14555|Stage Beauty
14556|Starsky & Hutch
14557|Stateside
14558|The Stepford Wives
14559|Straight-Jacket
14560|SuperBabies: Baby Geniuses 2
14561|Surviving Christmas
14562|Suspect Zero
14563| Taking Lives
14564|Taxi
14565|Teacher's Pet
14566|Team America: World Police
14567|The Terminal
14568|Torque
14569|Troy
14570|Twisted
14571| Undertow
14572| Van Helsing
14573|Vanity Fair
14574|A Very Long Engagement
14575|The Village
14576|Voces inocentes
14577| Walking Tall
14578|Wake of Death
14579|We Don't Live Here Anymore
14580|Welcome to Mooseport
14581|When Will I Be Loved
14582|White Chicks
14583|The Whole Ten Yards
14584|Wicker Park
14585|Win a Date with Tad Hamilton!
14586|Winter Solstice
14587|Without a Paddle
14588|The Woodsman
14589|The Work and the Glory
14590|You Got Served
14591| The 40-Year-Old Virgin
14592|51 Birch Street
14593| The Adventures of Sharkboy and Lavagirl in 3-D
14594|Æon Flux
14595|The Amityville Horror
14596|Are We There Yet?
14597|Assault on Precinct 13
14598| Bad News Bears
14599|The Ballad of Jack and Rose
